0xF1B42F Xanthous
0x00356B Yale_Blue
0xFFFF00 Yellow
0xFCE883 Yellow_(Crayola)
0xEFCC00 Yellow_(Munsell)
0xFFD300 Yellow_(NCS)
0xFEDF00 Yellow_(Pantone)
0xFFEF00 Yellow_(process)
0xFEFE33 Yellow_(RYB)
0x9ACD32 Yellow-green
0xC5E384 Yellow-green_(Crayola)
0x30B21A Yellow-green_(Color_Wheel)
0xFFAE42 Yellow_Orange
0xFF9505 Yellow_Orange_(Color_Wheel)
0xFFF700 Yellow_Sunshine
0x2E5090 YInMn_Blue
0x0014A8 Zaffre
0x39A78E Zomp
